food_name,calories,fat,sat_fat,carbs,sugar,protein,fiber,cholesterol,sodium,sodium_pct_daily,cholesterol_pct_daily,sat_fat_pct_daily,fat_pct_daily,carbs_pct_daily,fiber_pct_daily,sugar_pct_meal_limit,risk_level,risk_label,chatbot_summary
beef bottom round steak cooked,980,35.1,12.1,0.0,0.0,155.8,0.0,426.4,0.2,0.01,142.13333333333333,60.5,54.0,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
porterhouse steak cooked,235,16.4,6.2,0.0,0.0,20.4,0.0,57.0,0.085,0.00425,19.0,31.0,25.23076923076923,0.0,0.0,0.0,Medium,1,ไขมันอิ่มตัวค่อนข้างสูง
beef under blade steak raw,1235,80.8,32.6,0.0,0.0,126.8,0.0,431.0,0.3,0.015,143.66666666666669,163.0,124.30769230769229,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef plate steak raw,617,46.8,19.0,0.9,0.0,47.8,0.0,188.9,0.2,0.01,62.96666666666667,95.0,72.0,0.3,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef meat canned,111,7.9,3.9,0.0,0.0,9.2,0.0,34.7,0.095,0.00475,11.566666666666668,19.5,12.153846153846153,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef breakfast strips raw,92,8.8,3.6,0.2,0.0,2.8,0.0,18.5,0.2,0.01,6.166666666666667,18.0,13.53846153846154,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef brisket cooked,589,43.6,16.8,0.0,0.0,46.0,0.0,165.5,0.1,0.005,55.166666666666664,84.00000000000001,67.07692307692308,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
corned beef raw,898,67.6,21.5,0.6,0.0,66.6,0.0,244.9,5.5,0.27499999999999997,81.63333333333334,107.5,103.99999999999999,0.2,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef mince meat asda,55,3.1,1.3,6.8,0.054,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.769230769230769,2.2666666666666666,0.0,0.54,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pastrami beef fat free,9,0.1,0.0,0.1,0.0,1.9,0.0,4.5,0.005,0.00025,1.5,0.0,0.15384615384615385,0.03333333333333334,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
rib eye steak raw,743,54.5,24.0,0.4,0.0,62.8,0.0,221.7,0.2,0.01,73.9,120.0,83.84615384615385,0.13333333333333336,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef tenderloin steak cooked,374,24.0,9.4,0.0,0.0,37.0,0.0,135.8,0.061,0.0030499999999999998,45.26666666666667,47.0,36.92307692307693,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
chuck blade roast cooked,842,62.0,24.7,0.0,0.0,66.1,0.0,256.9,0.2,0.01,85.63333333333333,123.49999999999999,95.38461538461539,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
cured beef dried,4,0.019,0.086,0.06,0.006,0.9,0.0,2.2,0.049,0.0024500000000000004,0.7333333333333334,0.43,0.02923076923076923,0.019999999999999997,0.0,0.060000000000000005,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef flank steak cooked,380,17.5,7.2,0.0,0.0,51.8,0.0,152.3,0.068,0.0034,50.76666666666667,36.0,26.923076923076923,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
chuck eye steak grilled,853,60.5,26.7,0.0,0.0,76.9,0.0,268.0,0.2,0.01,89.33333333333333,133.5,93.07692307692308,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal meat raw,653,30.7,12.7,0.0,0.0,87.8,0.0,372.0,0.4,0.02,124.0,63.5,47.23076923076923,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal loin cooked,80,4.9,1.9,0.0,0.0,8.5,0.0,33.4,0.001,4.9999999999999996e-05,11.133333333333333,9.5,7.538461538461538,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
veal loin raw,46,2.6,1.1,0.0,0.0,5.3,0.0,22.4,0.079,0.0039499999999999995,7.466666666666666,5.500000000000001,4.0,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
veal shoulder cooked,435,19.4,7.2,0.0,0.0,61.2,0.0,240.7,0.2,0.01,80.23333333333333,36.0,29.846153846153843,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef tenderloin steak raw,405,29.8,12.0,0.0,0.0,32.2,0.0,139.4,0.032,0.0015999999999999999,46.46666666666667,60.0,45.84615384615385,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal shank cooked,371,12.0,4.0,0.0,0.0,61.2,0.0,240.6,0.2,0.01,80.19999999999999,20.0,18.461538461538463,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
beef brisket raw,1139,86.5,34.2,0.0,0.0,83.6,0.0,308.4,0.3,0.015,102.8,171.00000000000003,133.07692307692307,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
pastrami beef,104,4.1,1.9,0.3,0.08,15.5,0.0,48.3,0.8,0.04,16.1,9.5,6.3076923076923075,0.1,0.0,0.8,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef flank steak raw,47,2.3,1.0,0.0,0.0,6.0,0.0,19.2,0.054,0.0026999999999999997,6.4,5.0,3.5384615384615383,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef top sirloin steak cooked,430,25.2,9.9,0.0,0.0,47.7,0.0,162.8,0.055,0.0027500000000000003,54.26666666666667,49.5,38.76923076923077,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal breast raw,943,66.9,26.7,0.0,0.0,79.2,0.0,322.1,0.3,0.015,107.36666666666667,133.5,102.92307692307693,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef rib raw,1433,123.8,51.2,0.0,0.0,73.8,0.0,322.1,0.2,0.01,107.36666666666667,256.0,190.46153846153845,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef jerky,82,5.1,2.2,2.2,1.8,6.6,0.4,9.6,0.4,0.02,3.2,11.000000000000002,7.846153846153846,0.7333333333333334,1.6,18.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef breakfast strips cooked,51,3.9,1.6,0.2,0.0,3.5,0.0,13.4,0.3,0.015,4.466666666666667,8.0,6.0,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork olive loaf,66,4.6,1.6,2.6,0.0,3.3,0.0,10.6,0.3,0.015,3.5333333333333337,8.0,7.076923076923077,0.8666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef luncheon meat jellied,31,0.9,0.4,0.0,0.0,5.3,0.0,9.5,0.4,0.02,3.166666666666667,2.0,1.3846153846153846,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey pastrami,38,1.8,0.5,0.5,1.0,4.6,0.062,19.4,0.3,0.015,6.466666666666667,2.5,2.769230769230769,0.16666666666666669,0.248,10.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork salami,41,3.4,1.2,0.2,0.0,2.3,0.0,7.9,0.2,0.01,2.6333333333333333,6.0,5.230769230769231,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
canadian style bacon raw,45,2.0,0.6,0.5,0.0,5.9,0.0,14.3,0.3,0.015,4.766666666666667,3.0,3.076923076923077,0.16666666666666669,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
honey loaf,85,3.6,1.3,2.6,2.6,9.9,0.0,26.2,0.4,0.02,8.733333333333333,6.5,5.538461538461538,0.8666666666666666,0.0,26.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork beef salami,37,3.1,1.1,0.076,0.008,2.1,0.0,10.6,0.2,0.01,3.5333333333333337,5.500000000000001,4.769230769230769,0.025333333333333333,0.0,0.08,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef pork bologna,92,7.4,2.8,1.6,1.3,4.6,0.0,18.0,0.3,0.015,6.0,13.999999999999998,11.384615384615385,0.5333333333333334,0.0,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork beef salami cooked,41,3.2,1.1,0.3,0.1,2.7,0.0,10.9,0.2,0.01,3.6333333333333337,5.500000000000001,4.923076923076923,0.1,0.0,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork breakfast strips raw,88,8.4,2.9,0.2,0.0,2.7,0.0,15.6,0.2,0.01,5.2,14.499999999999998,12.923076923076923,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pickle pimiento loaf,86,6.1,2.0,3.2,3.2,4.3,0.6,22.0,0.4,0.02,7.333333333333333,10.0,9.384615384615385,1.0666666666666669,2.4,32.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
luxury loaf,39,1.3,0.4,1.4,0.0,5.2,0.0,10.1,0.3,0.015,3.3666666666666663,2.0,2.0,0.4666666666666666,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
mortadella,47,3.8,1.4,0.5,0.0,2.5,0.0,8.4,0.2,0.01,2.8000000000000003,6.999999999999999,5.846153846153846,0.16666666666666669,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pork bologna,69,5.6,1.9,0.2,0.0,4.3,0.0,16.5,0.3,0.015,5.5,9.5,8.615384615384615,0.06666666666666668,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey salami cooked,9,0.5,0.1,0.081,0.063,1.0,0.054,3.8,0.023,0.00115,1.2666666666666666,0.5,0.7692307692307693,0.027,0.216,0.63,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
pepperoni beef,10,0.9,0.3,0.0,0.0,0.5,0.0,2.1,0.09,0.0045,0.7000000000000001,1.5,1.3846153846153846,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
peppered loaf,42,1.8,0.6,1.3,1.3,4.9,0.0,13.1,0.2,0.01,4.366666666666666,3.0,2.769230769230769,0.4333333333333333,0.0,13.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
luncheon meat beef,10,0.3,0.1,0.0,0.0,1.8,0.0,3.2,0.1,0.005,1.0666666666666669,0.5,0.4615384615384615,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lebanon bologna,98,6.0,1.6,0.3,0.0,10.8,0.0,31.4,0.8,0.04,10.466666666666665,8.0,9.230769230769232,0.1,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
chicken pork bologna,94,8.6,2.8,1.2,0.0,2.9,0.0,24.4,0.3,0.015,8.133333333333333,13.999999999999998,13.23076923076923,0.4,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey roll,40,1.9,0.6,0.6,0.0,4.9,0.0,14.9,0.1,0.005,4.966666666666667,3.0,2.923076923076923,0.2,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef salami cooked,68,5.8,2.6,0.5,0.4,3.3,0.0,18.5,0.3,0.015,6.166666666666667,13.0,8.923076923076923,0.16666666666666669,0.0,4.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
yachtwurst cooked,150,12.7,4.4,0.8,0.0,8.3,0.0,35.8,0.5,0.025,11.933333333333332,22.000000000000004,19.538461538461537,0.2666666666666667,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
italian salami,43,3.7,1.3,0.1,0.1,2.2,0.0,8.0,0.2,0.01,2.666666666666667,6.5,5.6923076923076925,0.03333333333333334,0.0,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey ham,38,1.6,0.1,0.3,0.1,5.5,0.0,18.8,0.3,0.015,6.266666666666667,0.5,2.4615384615384617,0.1,0.0,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey bologna,59,4.5,1.2,1.3,0.8,3.2,0.1,21.0,0.3,0.015,7.000000000000001,6.0,6.923076923076923,0.4333333333333333,0.4,8.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
sliced turkey breast,17,0.6,0.1,0.4,0.1,2.4,0.0,7.8,0.1,0.005,2.6,0.5,0.923076923076923,0.13333333333333336,0.0,1.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
luncheon meat pork beef,99,9.0,3.2,0.7,0.0,3.5,0.0,15.4,0.4,0.02,5.133333333333334,16.0,13.846153846153847,0.2333333333333333,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
beef bologna,90,7.8,3.1,1.3,0.6,3.3,0.0,17.1,0.3,0.015,5.7,15.5,12.0,0.4333333333333333,0.0,6.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
turkey bacon cooked,313,22.9,6.8,2.5,0.0,24.3,0.0,80.4,1.9,0.095,26.8,34.0,35.230769230769226,0.8333333333333334,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
ground emu cooked,178,5.1,1.4,0.0,0.0,31.0,0.0,94.8,0.025,0.00125,31.6,6.999999999999999,7.846153846153846,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
ostrich leg raw,94,1.5,0.5,0.0,0.0,19.0,0.0,56.1,0.067,0.00335,18.7,2.5,2.307692307692308,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ostrich strip raw,108,2.4,0.8,0.0,0.0,20.1,0.0,62.1,0.086,0.004299999999999999,20.700000000000003,4.0,3.692307692307692,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
emu fillet cooked,607,9.1,2.3,0.0,0.0,123.2,0.0,323.1,0.2,0.01,107.70000000000002,11.5,13.999999999999998,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
ostrich tenderloin raw,105,2.7,1.0,0.0,0.0,18.8,0.0,68.0,0.005,0.00025,22.666666666666664,5.0,4.153846153846154,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
emu drums cooked,649,8.4,2.7,0.0,0.0,134.7,0.0,378.6,0.5,0.025,126.2,13.5,12.923076923076923,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
green turtle raw,25,0.1,0.015,0.0,0.0,5.6,0.0,14.2,0.099,0.00495,4.733333333333333,0.075,0.15384615384615385,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ground bison cooked,448,21.6,8.7,0.0,0.0,63.6,0.0,177.5,0.2,0.01,59.166666666666664,43.49999999999999,33.23076923076923,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
goat meat raw,494,10.5,3.2,0.0,0.0,93.4,0.0,258.6,0.4,0.02,86.20000000000002,16.0,16.153846153846153,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
ground emu raw,157,4.7,1.2,0.0,0.0,26.6,0.0,80.7,0.062,0.0031000000000000003,26.900000000000002,6.0,7.230769230769231,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ground ostrich raw,180,9.5,2.4,0.0,0.0,22.0,0.0,77.4,0.021,0.0010500000000000002,25.8,12.0,14.615384615384617,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich tip cooked,123,2.2,0.9,0.0,0.0,24.2,0.0,72.3,0.086,0.004299999999999999,24.099999999999998,4.5,3.384615384615385,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
caribou cooked,210,6.4,2.5,0.0,0.0,38.0,0.0,141.2,0.004,0.00019999999999999998,47.06666666666666,12.5,9.846153846153847,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
ground ostrich cooked,163,6.6,1.7,0.0,0.0,24.3,0.0,77.2,0.099,0.00495,25.733333333333334,8.5,10.153846153846153,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich leg cooked,120,1.6,0.6,0.0,0.0,24.7,0.0,62.1,0.016,0.0007999999999999999,20.700000000000003,3.0,2.4615384615384617,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich top loin cooked,132,3.3,1.1,0.0,0.0,23.9,0.0,79.1,0.029,0.00145,26.366666666666667,5.500000000000001,5.076923076923077,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich strip cooked,139,3.6,1.5,0.0,0.0,25.0,0.0,82.5,0.034,0.0017,27.500000000000004,7.5,5.538461538461538,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich tip raw,97,2.0,0.7,0.0,0.0,18.6,0.0,61.2,0.041,0.00205,20.400000000000002,3.4999999999999996,3.076923076923077,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich round raw,99,2.0,0.7,0.0,0.0,18.7,0.0,60.4,0.074,0.0036999999999999997,20.133333333333333,3.4999999999999996,3.076923076923077,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ground bison raw,124,6.1,2.5,0.099,0.0,17.2,0.0,46.8,0.042,0.0021000000000000003,15.6,12.5,9.384615384615385,0.033,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
ostrich fan raw,99,2.3,0.8,0.0,0.0,18.5,0.0,62.1,0.04,0.002,20.700000000000003,4.0,3.5384615384615383,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
ostrich top loin raw,101,2.5,1.0,0.0,0.0,18.4,0.0,63.8,0.073,0.00365,21.266666666666666,5.0,3.8461538461538463,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
veal brain cooked,461,32.6,7.4,0.0,0.0,38.9,0.0,10509.0,0.5,0.025,3503.0,37.0,50.15384615384616,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal tongue cooked,515,25.8,11.1,0.0,0.0,65.9,0.0,606.9,0.2,0.01,202.3,55.49999999999999,39.69230769230769,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef heart cooked,47,1.3,0.4,0.057,0.0,8.1,0.0,60.0,0.024,0.0012000000000000001,20.0,2.0,2.0,0.019,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
turkey liver cooked,100,4.3,1.2,0.0,0.0,14.3,0.0,343.4,0.083,0.00415,114.46666666666665,6.0,6.615384615384615,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
veal thymus cooked,35,0.9,0.3,0.0,0.0,6.4,0.0,99.1,0.036,0.0017999999999999997,33.03333333333333,1.5,1.3846153846153846,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
beef brain cooked,688,55.6,13.1,0.0,0.0,44.1,0.0,7002.5,0.6,0.03,2334.1666666666665,65.5,85.53846153846155,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef pancreas cooked,602,38.2,13.1,0.0,0.0,60.2,0.0,581.6,0.1,0.005,193.86666666666667,65.5,58.769230769230774,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef tripe cooked,80,3.4,1.2,1.7,0.0,10.0,0.0,133.5,0.045,0.00225,44.5,6.0,5.230769230769231,0.5666666666666667,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
chicken gizzard cooked,223,3.9,1.0,0.0,0.0,44.1,0.0,536.5,0.069,0.0034500000000000004,178.83333333333334,5.0,6.0,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
pork pancreas cooked,537,26.5,9.1,0.0,0.0,69.8,0.0,771.8,0.1,0.005,257.26666666666665,45.49999999999999,40.76923076923077,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef tongue cooked,80,6.3,2.3,0.0,0.0,5.5,0.0,37.4,0.029,0.00145,12.466666666666667,11.5,9.692307692307692,0.0,0.0,0.0,Low,0,ยังไม่พบตัวชี้วัดที่เกินเกณฑ์เบื้องต้น
lamb heart cooked,353,15.1,6.0,3.7,0.0,47.7,0.0,475.6,0.1,0.005,158.53333333333336,30.0,23.23076923076923,1.2333333333333334,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
beef spleen cooked,447,12.9,4.3,0.0,0.0,77.3,0.0,1068.8,0.2,0.01,356.26666666666665,21.5,19.846153846153847,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
veal kidneys cooked,300,10.4,3.2,0.0,0.0,48.4,0.0,1455.4,0.2,0.01,485.1333333333334,16.0,16.0,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
chicken heart cooked,268,11.5,3.3,0.1,0.0,38.3,0.0,350.9,0.081,0.00405,116.96666666666667,16.499999999999996,17.692307692307693,0.03333333333333334,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamb tongue cooked,701,51.7,20.0,0.0,0.0,55.0,0.0,482.0,0.2,0.01,160.66666666666666,100.0,79.53846153846155,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal heart cooked,368,13.4,3.6,0.3,0.0,57.7,0.0,348.5,0.1,0.005,116.16666666666666,18.0,20.615384615384617,0.1,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
chicken liver cooked,76,2.8,0.9,0.5,0.0,11.3,0.0,248.2,0.079,0.0039499999999999995,82.73333333333332,4.5,4.3076923076923075,0.16666666666666669,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamb pancreas cooked,541,34.9,15.8,0.0,0.0,52.7,0.0,924.0,0.1,0.005,308.0,79.0,53.69230769230769,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
veal spleen cooked,445,10.0,3.3,0.0,0.0,83.1,0.0,1542.2,0.2,0.01,514.0666666666667,16.499999999999996,15.384615384615385,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamb liver cooked,739,29.6,11.5,8.5,0.0,102.7,0.0,1683.4,0.2,0.01,561.1333333333333,57.49999999999999,45.53846153846154,2.833333333333333,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
turkey gizzard cooked,70,2.1,0.5,0.0,0.0,11.9,0.0,203.4,0.031,0.0015500000000000002,67.80000000000001,2.5,3.230769230769231,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamp spleen cooked,460,14.1,4.7,0.0,0.0,78.1,0.0,1135.8,0.2,0.01,378.6,23.5,21.69230769230769,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
turkey heart cooked,35,1.5,0.4,0.0,0.0,5.0,0.0,71.8,0.046,0.0023,23.93333333333333,2.0,2.307692307692308,0.0,0.0,0.0,Low,0,โคเลสเตอรอลค่อนข้างสูง
beef liver cooked,130,3.6,1.2,3.5,0.0,19.8,0.0,269.3,0.068,0.0034,89.76666666666667,6.0,5.538461538461538,1.1666666666666667,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamb lungs cooked,431,11.8,4.0,0.0,0.0,75.7,0.0,1082.0,0.3,0.015,360.66666666666663,20.0,18.153846153846153,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
pork brain cooked,527,36.3,8.2,0.0,0.0,46.4,0.0,9748.6,0.3,0.015,3249.5333333333333,41.0,55.84615384615385,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
goose liver,125,4.0,1.5,5.9,0.0,15.4,0.0,484.1,0.1,0.005,161.36666666666667,7.5,6.153846153846154,1.966666666666667,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
pork kidneys cooked,211,6.6,2.1,0.0,0.0,35.6,0.0,672.0,0.1,0.005,224.00000000000003,10.500000000000002,10.153846153846153,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
lamb brain cooked,503,35.3,9.0,0.0,0.0,43.5,0.0,7089.2,0.5,0.025,2363.0666666666666,45.0,54.3076923076923,0.0,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง | ไขมันอิ่มตัวค่อนข้างสูง
pork heart cooked,215,7.3,1.9,0.6,0.0,34.2,0.0,320.5,0.053,0.00265,106.83333333333334,9.5,11.23076923076923,0.2,0.0,0.0,Medium,1,โคเลสเตอรอลค่อนข้างสูง
